likes,dislikes,comment_count,
28696,946,3954,1
42552,18428,10165,1
54949,3406,7327,1
39360,811,2269,1
37668,1088,2727,1
47612,2460,4033,1
8029,241,560,1
4617,1836,7386,1
77351,1232,16451,1
10195,863,1387,1
37252,1260,2391,1
30937,4880,5833,1
32976,217,1199,1
21872,1433,2708,1
15264,355,909,1
23788,945,2269,1
36530,462,1257,1
15934,978,5916,1
50840,2054,5846,1
28963,188,1371,1
4620,1837,7384,1
19900,2891,5612,1
11867,9000,9762,1
46327,2183,3187,1
84274,952,3528,1
18241,628,2105,1
26993,1039,2641,1
5087,732,2337,1
20537,4044,4307,1
4619,1838,7387,1
57525,1820,2647,1
114170,952,15232,1
29145,608,3598,1
9360,1626,1685,1
19942,876,991,1
52140,968,1743,1
58977,860,23195,1
10749,38082,7557,1
14029,263,838,1
56880,430,1561,1
96363,1126,6155,1
11141,1554,4813,1
26076,939,6192,1
22877,895,2813,1
37071,707,5450,1
32081,767,2148,1
47514,708,6525,1
47874,1176,4365,1
40146,800,5565,1
22869,1401,3374,1
40791,984,3821,1
62599,877,6656,1
61664,304,3828,1
27096,483,3529,1
53464,1511,3916,1
102199,1469,8943,1
29508,1345,1848,1
18043,990,2292,1
12004,2129,2875,1
47793,1886,5358,1
60972,1337,11759,1
13251,1552,1650,1
37788,1092,2729,1
29281,1351,4655,1
128967,1784,6076,1
11592,903,1823,1
1299,16,55,1
24331,676,4656,1
32386,1241,1537,1
3567,899,1456,1
38758,1356,6831,1
11229,4961,4079,1
13987,499,2727,1
33307,456,1742,1
24862,2755,4419,1
12991,1113,3252,1
10097,939,5383,1
43153,110997,81289,1
42518,1909,3713,1
23906,2126,5026,1
40324,1006,1798,1
23864,947,2282,1
50534,1018,18981,1
40738,1154,1414,1
30158,1348,3872,1
42685,1061,2741,1
11798,2715,2309,1
29366,1599,1688,1
44798,639,9104,1
32851,1247,1952,1
12555,626,976,1
66311,1177,6886,1
21283,923,4833,1
32846,554,2484,1
18158,1178,1271,1
19969,1000,2795,1
153083,2603,21427,1
25030,619,1104,1
20640,552,1575,1
64168,1480,10415,1
22003,1439,2733,1
124158,1012,6874,1
42968,552,4367,1
93177,767,26349,1
53549,1125,4707,1
57808,1827,2653,1
37875,1096,2731,1
13373,2833,2266,1
12398,1343,1895,1
56064,1840,3663,1
36452,892,2918,1
22453,1362,2760,1
58234,1919,11705,1
38602,1345,6820,1
45117,885,4232,1
51293,530,4641,1
64505,902,5753,1
96709,1018,3258,1
19587,555,3285,1
21703,780,1074,1
53657,2692,4096,1
33883,1050,3766,1
70900,604,3720,1
29459,1358,4673,1
48406,2380,4819,1
7229,936,734,1
6482,984,1826,1
9673,857,4038,1
28278,2928,4471,1
15794,3563,7262,1
2540,887,1040,1
38904,1355,6846,1
22984,1407,3393,1
42665,597,4351,1
68317,268,4440,1
6216,270,1203,1
63712,1094,4835,1
23939,950,2282,1
32751,5164,5853,1
48129,1185,4366,1
37954,1099,2731,1
33368,522,3616,1
54096,1118,100166,1
109200,2500,14134,1
70918,576,4761,1
93616,1120,14659,1
24450,677,4667,1
79641,901,5789,1
6377,5578,1910,1
3916,349,1438,1
34497,1366,2983,1
55398,208,1598,1
16995,2424,3518,1
14146,594,773,1
19707,534,1523,1
18166,909,3264,1
28476,1165,1894,1
31158,787,2875,1
73704,1801,8117,1
43858,1336,5838,1
53520,1861,3313,1
21712,1049,1706,1
18845,390,2423,1
19737,702,0,1
14738,1337,1297,1
20014,389,1640,1
23965,2128,5041,1
11724,439,1857,1
19099,1456,0,1
34902,1814,11003,1
20667,4067,4327,1
38018,1102,2731,1
14318,1147,4834,1
46715,2196,3232,1
30329,1036,2016,1
55309,3453,7361,1
58146,1834,2662,1
15344,2096,2342,1
23994,954,2284,1
29594,1363,4685,1
38993,1359,6852,1
60820,1737,2385,1
12625,626,978,1
8431,1113,1541,1
28091,2820,7990,1
37580,2426,11477,1
21387,928,4867,1
40548,802,5593,1
35615,263,1396,1
16905,335,1413,1
3454,530,0,1
3577,906,1457,1
11497,352,1930,1
39395,652,1932,1
40602,902,1302,1
21190,232,1634,1
51354,2111,5914,1
10793,273,276,1
21405,929,4870,1
14778,1339,1300,1
49992,2097,5360,1
6543,1979,2248,1
54309,1088,35088,1
41526,1727,5606,1
46647,351,2461,1
39600,9427,12375,1
78398,1257,16646,1
25698,291,2489,1
53713,1127,4715,1
24524,681,4667,1
20437,537,2178,1
13800,1301,1853,1
40952,1060,2334,1
14135,345,2611,1
8332,941,2498,1
12332,1492,1410,1
38114,1103,2733,1
35224,304,3813,1
5115,740,2338,1
60286,615,315,1
28592,402,2184,1
53915,2368,2993,1
17708,218,1206,1
34989,1773,10715,1
11687,906,1824,1
66592,620,27308,1
58926,1013,6838,1
58415,1838,2660,1
137494,1804,9377,1
22908,2125,3876,1
24051,641,995,1
24060,955,2287,1
16611,1693,3247,1
49594,1178,1672,1
47524,2308,5886,1
22438,509,753,1
48421,408,9283,1
9838,339,781,1
31319,4970,5855,1
65302,869,4082,1
30807,1017,11227,1
38178,1104,2741,1
536,115,127,1
43213,820,5980,1
14827,1341,1301,1
80123,2196,9979,1
32841,589,1946,1
21497,1175,7446,1
5157,684,2920,1
40613,1010,1805,1
12083,2154,2891,1
35951,602,1589,1
70521,1596,10295,1
24038,2130,5053,1
93892,774,26548,1
39574,387,1946,1
9359,1633,2274,1
59225,1226,2014,1
27133,2189,2106,1
33126,1255,1966,1
78235,2235,7193,1
29596,189,1388,1
29809,3668,6045,1
39157,1543,3211,1
28804,1346,2860,1
38292,1106,2748,1
75447,5755,8262,1
35045,1095,4600,1
93374,523,5155,1
96286,1315,1241,1
27329,1755,1799,1
48826,2404,4849,1
58630,1840,2656,1
12550,1352,1908,1
48069,723,6576,1
40771,804,5605,1
14867,1342,1303,1
64320,500,3241,1
28718,1119,2810,1
57789,1390,4539,1
38381,1107,2750,1
4520,401,807,1
8642,588,2633,1
3929,353,1439,1
12856,3554,4702,1
39445,3032,5619,1
7011,603,399,1
24631,683,4682,1
3587,907,1456,1
54655,840,1976,1
37456,714,5481,1
33770,701,1756,1
33767,469,1748,1
56438,1850,3659,1
8965,439,3190,1
20141,792,2815,1
21028,1089,1276,1
5129,743,2338,1
37616,1641,2807,1
33031,5164,5882,1
11252,1574,4879,1
26534,2822,4738,1
39981,528,2106,1
5129,744,2321,1
10204,2397,2569,1
20190,1966,3044,1
70445,1765,103300,1
31460,793,2900,1
20039,3472,16739,1
31986,2527,3364,1
27900,515,2866,1
11569,358,1931,1
5127,745,2323,1
39653,388,1947,1
5127,745,2323,1
78936,973,6757,1
5128,745,2323,1
21557,1179,7470,1
32609,786,2153,1
35220,2598,6449,1
5129,745,2323,1
24206,1834,3771,1
25429,555,943,1
43875,1326,4702,1
35056,590,2929,1
33315,906,3038,1
13883,786,4650,1
56147,1434,6657,1
26813,1047,3827,1
37282,2023,3204,1
60861,1115,3816,1
38581,1112,2751,1
37836,2435,11470,1
51733,2146,5969,1
8302,269,401,1
16291,23511,8540,1
41318,1167,1456,1
24122,2132,5063,1
23020,2042,3805,1
27173,1069,1955,1
40941,804,5614,1
78192,1097,8565,1
30219,1512,11207,1
78862,881,6504,1
7725,940,2266,1
38633,1113,2756,1
33285,1262,1967,1
43550,674,3892,1
47314,2235,3267,1
22878,481,2143,1
56113,871,4604,1
19356,1840,4489,1
33245,561,2495,1
71782,588,4790,1
54609,1137,100471,1
59830,897,23271,1
3941,357,1439,1
12132,2165,2908,1
20418,1125,1238,1
94195,1017,7034,1
363,42,17,1
26146,474,2890,1
37928,912,1948,1
18990,646,2166,1
29685,496,1580,1
39740,388,1948,1
14974,1347,1302,1
94427,780,26673,1
3591,908,1465,1
18834,2668,5615,1
9834,381,2138,1
21631,1186,7480,1
52956,2211,4523,1
96720,1485,9384,1
75756,627,5354,1
35982,589,1028,1
30936,1051,2889,1
35437,419,1062,1
21043,1922,2003,1
44953,1199,7327,1
21830,234,1287,1
22008,801,1084,1
28302,914,2034,1
64586,1121,4854,1
55783,3524,7425,1
47364,1092,1596,1
19070,395,2430,1
89078,1757,6156,1
27738,854,4830,1
46137,1591,2322,1
118869,1311,22093,1
49104,2428,4854,1
32264,643,3464,1
70790,856,6365,1
54129,1137,4740,1
26607,396,774,1
69703,1061,9124,1
12160,2170,2911,1
31585,5033,5922,1
9841,3845,2105,1
12122,640,753,1
64947,1508,10489,1
44475,543,3574,1
84104,4004,10506,1
40552,1237,2131,1
5263,608,2563,1
10862,2666,2193,1
34030,480,1587,1
46994,1621,4611,1
9938,344,798,1
24188,2138,5072,1
47349,2000,6399,1
20901,560,1587,1
12419,1512,1459,1
54709,1115,35182,1
39798,389,1949,1
32876,1269,1986,1
146294,831,17196,1
41057,808,5615,1
19891,564,3358,1
79106,2259,7248,1
40398,776,3531,1
56309,208,1598,1
28748,2961,4514,1
0,0,5063,1
6294,275,1218,1
25567,635,1125,1
9984,1327,2639,1
15032,1352,1303,1
38429,404,2587,1
25585,438,982,1
33206,5164,5900,1
57003,1890,3292,1
21168,577,2069,1
18731,787,2964,1
31298,270,1535,1
95579,745,3453,1
16849,1718,3251,1
21698,1193,7503,1
51721,1319,6113,1
1370,731,0,1
31656,800,2903,1
11993,451,1912,1
55902,3536,7449,1
67356,1201,7001,1
54093,2705,4123,1
15911,334,787,1
22116,810,1085,1
49469,992,9695,1
20338,392,1663,1
26979,3442,0,1
26748,808,3704,1
91287,1492,16563,1
38196,1299,2436,1
39856,389,1948,1
28345,746,5003,1
101802,1373,5114,1
12825,631,997,1
74178,457,5052,1
35245,975,1259,1
23828,1239,2598,1
41633,1070,2365,1
11645,362,1943,1
39036,617,3312,1
41147,808,5618,1
11818,906,1830,1
8863,376,2111,1
29297,2794,7360,1
33559,1271,1974,1
19200,649,2197,1
20034,539,7035,1
33670,794,1422,1
82201,1132,6083,1
14251,233,734,1
48553,731,6647,1
12202,2174,2915,1
53494,995,1770,1
21968,782,2777,1
21297,7832,2305,1
3601,911,1467,1
25538,822,985,1
28204,10277,0,1
44172,753,2467,1
34759,1046,5357,1
375,43,17,1
94889,784,26777,1
39907,390,1933,1
65162,1518,10512,1
12211,2174,2916,1
33534,338,4466,1
37265,912,3008,1
32897,792,2196,1
15249,2111,2033,1
62929,550,5298,1
52181,2195,6012,1
383,44,18,1
65382,359,2139,1
3991,360,1465,1
8719,597,2655,1
43118,1119,2787,1
54358,1142,4758,1
24394,1305,8960,1
34091,4683,5485,1
22188,817,1085,1
67880,1774,10462,1
6682,2046,2294,1
28144,772,3049,1
86426,1165,5993,1
61075,463,64506,1
7504,584,324,1
59830,441,27486,1
41250,811,5617,1
387,44,18,1
9793,1692,1778,1
12235,2176,2917,1
20943,872,1304,1
43301,1013,4321,1
29327,427,2034,1
50946,760,5525,1
39950,390,1933,1
49355,2459,4901,1
129960,1001,10097,1
22458,1362,3713,1
8009,2052,3789,1
5243,699,2955,1
33742,923,3060,1
62954,317,3838,1
53858,1759,4546,1
60103,1858,2689,1
16379,1023,6004,1
31811,5065,5952,1
391,44,18,1
59772,1035,6734,1
34074,712,1738,1
72918,1164,3176,1
11344,1587,4933,1
3603,913,1468,1
33199,502,1033,1
12258,2178,2919,1
27862,778,1585,1
35907,487,2222,1
61553,622,259,1
12634,669,683,1
37886,718,5500,1
395,44,18,1
2928,315,1583,1
31877,805,2904,1
36815,496,1452,1
21597,455,496,1
882,26,169,1
39990,391,1939,1
21093,410,2220,1
83380,619,4452,1
57282,1966,2837,1
72560,596,4818,1
67039,630,27326,1
14491,274,858,1
22259,819,1085,1
12888,632,999,1
31186,1056,2927,1
7687,1263,981,1
33417,5167,5918,1
12518,1523,1460,1
29314,1138,2844,1
25825,559,961,1
28049,1299,1214,1
28049,1299,1214,1
29011,1178,1899,1
5424,292,394,1
12280,2179,2921,1
79657,2278,7286,1
12919,1836,3048,1
65354,911,5807,1
33495,570,2502,1
34328,479,1769,1
54993,1146,100726,1
54290,2713,4123,1
65267,1144,4889,1
22986,513,1254,1
41359,812,5630,1
22815,1514,6519,1
54986,1141,35257,1
39286,676,15292,1
40651,784,3558,1
83670,754,13373,1
33780,1276,1984,1
95225,789,26857,1
60347,1860,2700,1
17024,1741,3282,1
20184,541,7087,1
8909,323,4117,1
132482,1848,6189,1
31924,1947,3352,1
6682,1020,1959,1
68505,1102,47185,1
104366,1454,8284,1
90703,1006,5681,1
30350,2131,2315,1
59314,1949,11732,1
60448,918,23375,1
28277,526,2923,1
12153,457,1931,1
42486,1768,5646,1
69924,1812,4172,1
20487,810,2652,1
22336,821,1088,1
159805,3568,30032,1
48219,444,1083,1
41809,1195,1462,1
22810,1161,4704,1
45900,637,2595,1
12919,1188,1248,1
32369,1028,2671,1
11544,1324,5475,1
40473,9632,12666,1
51231,749,5311,1
75118,2816,6832,1
47801,1141,2560,1
37031,299,2138,1
9975,386,2120,1
41451,813,5612,1
17075,340,1459,1
18949,437,1648,1
103999,406,4503,1
9876,621,2856,1
81135,939,7994,1
6650,1161,3598,1
22090,1533,4893,1
22760,1091,4490,1
36287,1768,3424,1
12919,634,1000,1
30934,731,2222,1
24585,1856,3861,1
60671,1861,2706,1
11614,5010,4159,1
21842,423,1189,1
103813,3836,16399,1
25322,8055,7683,1
32127,814,2919,1
19666,801,1686,1
49575,2488,4929,1
51635,1159,19554,1
37779,1452,1805,1
19598,1854,4509,1
18532,928,3296,1
29473,1021,1829,1
13266,3455,2448,1
40191,660,1919,1
24448,2509,3130,1
22377,823,1088,1
29109,412,3301,1
42018,1782,1744,1
48292,2303,3304,1
11362,1588,4954,1
13948,2893,1865,1
36755,610,1601,1
88892,938,12368,1
48881,736,6740,1
19326,401,2449,1
21530,1256,2722,1
10391,2436,2591,1
55757,442,2160,1
10074,358,802,1
34023,932,3006,1
60960,3520,4102,1
40867,567,2260,1
42406,1089,2382,1
41539,815,5620,1
11926,909,1840,1
29119,2987,4554,1
38124,482,1333,1
9561,1656,2338,1
774,147,104,1
21069,565,1595,1
33681,5188,5949,1
87399,837,6612,1
29286,420,2199,1
17097,1750,3286,1
19641,654,2223,1
14900,663,5513,1
8796,607,2650,1
12610,1533,1482,1
95686,790,27016,1
60913,1865,2712,1
33664,1240,967,1
1816,302,494,1
15713,920,1013,1
32078,5113,6002,1
157702,2725,21830,1
57222,210,1598,1
34061,1285,1989,1
49928,451,1519,1
40836,789,3567,1
81142,2260,10249,1
1010,41,186,1
80116,2298,7351,1
21876,391,1067,1
8188,934,3638,1
34293,718,1753,1
5843,326,680,1
108921,1094,7541,1
54485,2728,4125,1
75334,2121,4057,1
9119,454,3234,1
41612,815,5629,1
55249,1155,100944,1
29253,1353,4559,1
20647,403,1688,1
31403,1062,2955,1
12239,462,1940,1
95797,1155,14888,1
32070,5352,2847,1
31825,665,2307,1
12260,3978,6087,1
10614,496,1730,1
35598,4175,4083,1
55213,1165,35320,1
98164,1570,9447,1
21829,4758,4550,1
48126,1423,2986,1
30877,7709,3878,1
164032,967,12386,1
4026,368,1482,1
44392,682,3949,1
34092,2054,6416,1
55353,1180,3298,1
26180,992,1055,1
5569,1060,9601,1
76157,808,3722,1
75605,1863,8244,1
21600,1958,2019,1
26036,649,1140,1
48180,1114,1614,1
63902,1034,7620,1
49745,2506,4938,1
29337,698,901,1
64107,484,3168,1
95807,790,27049,1
54856,2777,5793,1
51064,1058,4369,1
74100,418,4032,1
60849,926,23424,1
31428,1054,11307,1
4027,368,1481,1
65822,1161,4936,1
3626,446,1587,1
41681,816,5636,1
1045,41,185,1
33720,576,2507,1
61164,1872,2713,1
23840,2027,5454,1
20861,1160,1592,1
34212,699,2375,1
57189,901,4698,1
99698,1275,5547,1
11389,1590,4974,1
20435,552,7170,1
13919,1925,2424,1
23575,761,1737,1
16766,2097,1648,1
15117,1071,1948,1
49886,2583,4163,1
4024,368,1481,1
18848,665,1231,1
54393,1777,4567,1
47970,1192,2039,1
80406,2304,7395,1
33646,1941,6052,1
54852,1133,4104,1
51717,351,1942,1
34235,940,3027,1
29625,1148,2878,1
9100,218841,28013,1
4025,368,1482,1
33913,5208,5964,1
54689,2385,4117,1
22009,470,3800,1
80554,908,6583,1
48437,2044,6448,1
34263,1286,1989,1
29524,2324,3433,1
4024,368,1484,1
52424,564,4696,1
15955,241,1756,1
59109,595,3711,1
55273,1246,4437,1
12380,465,1957,1
40989,794,3582,1
55339,1172,35384,1
49842,2520,4946,1
11512,308,1275,1
35918,1151,4650,1
6809,2086,2350,1
103117,850,6474,1
18862,519,1348,1
64551,1383,6406,1
85624,355,3338,1
34435,719,1763,1
8031,439,3997,1
23439,2078,3806,1
6681,1180,3621,1
61441,1873,2713,1
4027,368,1484,1
794,151,103,1
21822,1050,1637,1
8821,619,2661,1
51145,557,2416,1
43579,1179,3347,1
35360,1129,3849,1
28690,887,5083,1
39942,3084,5759,1
23915,590,5034,1
15400,3484,3313,1
36276,2677,6668,1
26211,702,1115,1
52408,569,3176,1
0,0,5165,1
6789,1038,2081,1
31529,1067,2975,1
68590,1229,7087,1
4782,1090,9618,1
30886,1400,1933,1
20468,726,0,1
23788,1527,5134,1
61628,428,3206,1
48290,1284,3243,1
88791,2380,30547,1
10463,2449,2609,1
31832,1902,1498,1
13232,604,2984,1
67333,640,27349,1
47001,1605,12266,1
14471,367,2649,1
101164,524,17735,1
28260,1484,2113,1
24840,1867,3924,1
54639,2733,3684,1
17821,881,5839,1
36489,2071,9682,1
115365,681,40340,1
66364,524,3350,1
80639,2306,7406,1
16201,339,795,1
32294,5143,6079,1
7998,15690,12390,1
16610,3609,7776,1
121470,1316,9317,1
21971,293,860,1
5311,713,2993,1
72355,1482,4162,1
37978,928,3057,1
49944,2528,4953,1
42980,1103,2396,1
20550,557,7205,1
182148,834,12172,1
26710,838,7167,1
8542,612,1969,1
40854,789,7046,1
6548,5795,1960,1
61122,935,23527,1
74853,1490,3968,1
12460,469,1960,1
9737,811,6344,1
32808,666,3366,1
91748,1968,7364,1
19997,661,2245,1
66380,1066,5635,1
99587,1424,1348,1
34444,1290,1991,1
19513,407,2455,1
21196,573,1599,1
815,153,104,1
33889,578,2507,1
55617,1161,101179,1
66210,1176,4957,1
20563,3675,17311,1
34060,5231,5968,1
38994,2389,6921,1
41379,920,1323,1
15918,2192,2400,1
5683,635,533,1
20731,825,2672,1
15192,1014,1695,1
34441,949,3048,1
3397,127,333,1
42223,1214,1477,1
38426,937,1961,1
36851,1957,11573,1
51086,864,4533,1
55558,1178,35448,1
96513,796,27153,1
55874,1030,2125,1
29399,3001,4567,1
51367,599,10897,1
48009,519,1623,1
41153,796,3598,1
29513,1359,4574,1
57804,909,4738,1
38369,1234,4836,1
50011,2534,4959,1
20982,1168,1592,1
14316,962,1505,1
27632,1096,2547,1
31653,1070,2990,1
96296,754,9538,1
10487,528,1647,1
80859,2312,7414,1
131356,1042,10164,1
95284,603,7273,1
49122,2357,3348,1
39057,414,2630,1
16060,883,1018,1
34577,721,1763,1
29823,434,2081,1
56790,3590,7552,1
32614,830,2941,1
37244,621,1611,1
43152,1802,5728,1
16391,5240,6275,1
215244,1304,20056,1
33273,1020,1163,1
56347,873,2597,1
16806,1065,6117,1
78491,1263,3466,1
34556,1290,1992,1
52218,759,5337,1
38539,724,5558,1
5633,1079,9691,1
47206,1649,2380,1
47206,1649,2380,1
28627,7496,4640,1
23751,769,1740,1
30496,3576,9089,1
55672,1187,35469,1
824,156,105,1
61097,457,27516,1
27318,942,1086,1
14825,277,867,1
43467,1559,4220,1
45522,555,3617,1
43551,1169,2822,1
15055,676,5602,1
15636,226,951,1
13284,643,1273,1
26814,491,2946,1
54838,2742,3687,1
28883,10433,0,1
55869,1599,4000,1
64302,900,4373,1
18760,945,3304,1
86309,988,3550,1
10543,2466,2619,1
23068,1440,3903,1
27224,829,3748,1
19261,816,3031,1
19026,1034,2389,1
3668,448,1601,1
63706,325,3868,1
55855,1166,101328,1
21679,8556,2015,1
29653,428,2189,1
64792,565,5423,1
39404,856,2292,1
49113,715,899,1
34641,1294,1993,1
32499,5167,6101,1
66110,928,5843,1
17425,345,1519,1
37217,3647,2935,1
60228,1976,11940,1
26471,1393,3857,1
55435,2825,5847,1
29484,1187,1933,1
81642,2270,10276,1
8171,2087,3841,1
15067,11222,3441,1
26416,656,1177,1
66573,1190,4971,1
32740,836,2942,1
35515,770,2320,1
9988,2555,7014,1
30036,1129,2227,1
55792,1191,35488,1
54976,1797,4621,1
33468,782,3102,1
23005,1421,3825,1
86111,721,56479,1
34085,579,2517,1
21254,578,1599,1
11795,752,815,1
55233,1028,1787,1
37404,1136,6687,1
6729,1197,3626,1
52485,782,2943,1
88541,742,6750,1
22100,1984,2065,1
49065,2061,6499,1
57834,729,3040,1
41128,9763,12777,1
20248,668,2261,1
58414,1322,4243,1
45068,692,3968,1
12116,9835,6727,1
15034,641,1023,1
25053,1354,9207,1
96963,806,27269,1
43561,1110,2423,1
34750,1296,1994,1
25124,1878,3940,1
34715,724,1755,1
28492,1174,2173,1
5655,1100,9731,1
22949,679,981,1
36480,1340,3596,1
23956,626,1261,1
19656,410,2466,1
58432,915,4761,1
68357,1019,15539,1
50801,2612,4240,1
23741,2170,3980,1
2691,916,1122,1
832,156,105,1
36393,1164,4726,1
135280,1917,6282,1
24878,788,3465,1
10315,1742,1841,1
22102,3849,3859,1
35807,1399,3088,1
53527,595,2747,1
41577,976,2423,1
35787,994,1272,1
48940,1133,1653,1
32917,840,2947,1
38386,938,3072,1
3687,452,1608,1
11156,2098,0,1
21873,898,1434,1
49647,2393,3385,1
97295,1177,15079,1
32653,5182,6135,1
28154,307,655,1
66484,8202,12477,1
34500,5272,5999,1
112591,945,11769,1
15210,1219,4979,1
69955,463,3313,1
11790,1349,5550,1
20953,832,2693,1
10633,1002,5087,1
66728,1568,6562,1
3687,453,1607,1
16238,3832,1660,1
11522,2608,4324,1
33885,807,13561,1
62558,1140,3901,1
16943,1296,6131,1
11557,294,292,1
35815,1076,5487,1
57247,3621,7575,1
55991,1203,35504,1
56080,1172,101511,1
11033,958,3510,1
40892,671,1970,1
35328,2089,2090,1
23942,782,1753,1
67669,652,27378,1
91548,672,4883,1
7132,901,3392,1
21297,580,1600,1
3689,454,1604,1
30544,544,3832,1
35541,502,1806,1
7732,234,416,1
842,157,106,1
29665,3013,4582,1
9754,1687,2402,1
36014,617,3000,1
42582,1221,1477,1
9240,389,2261,1
10608,2474,2601,1
76342,698,7224,1
42303,972,3569,1
53913,362,1839,1
13509,12284,28175,1
34833,728,1757,1
0,0,5246,1
17092,2250,1739,1
61868,946,23593,1
45586,841,3010,1
36990,2745,6810,1
33042,842,2957,1
23328,1581,6574,1
5673,1106,9774,1
8338,1786,3867,1
66964,1133,3076,1
38854,724,5609,1
34246,585,2518,1
65266,570,5456,1
97418,805,27421,1
29523,746,1480,1
121814,1923,19302,1
6752,1206,3629,1
45529,2587,19508,1
69124,1058,4681,1
848,157,106,1
58961,927,4798,1
29940,1370,4625,1
61747,465,27560,1
45309,1085,2805,1
